key_url;governor;name;percentage;votes;totalVotes;mascVotes;femnVotes
ze-ronaldo;Zé Ronaldo;Brotas de Macaúbas;20,01%;1103;9021;4385;4634
marcos-mendes;Marcos Mendes;Brotas de Macaúbas;0,22%;120;9021;4385;4634
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Brotas de Macaúbas;0,15%;80;9021;4385;4634
joao-santana;João Santana;Brotas de Macaúbas;0,34%;190;9021;4385;4634
celia-sacramento;Célia Sacramento;Brotas de Macaúbas;0,13%;70;9021;4385;4634
orlando-andrade;Orlando Andrade;Brotas de Macaúbas;0,00%;0;9021;4385;4634
rui-costa;Rui Costa;Belmonte;79,10%;708;15271;7725;7545
ze-ronaldo;Zé Ronaldo;Belmonte;18,39%;1646;15271;7725;7545
marcos-mendes;Marcos Mendes;Belmonte;0,35%;310;15271;7725;7545
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Belmonte;1,13%;1010;15271;7725;7545
joao-santana;João Santana;Belmonte;0,44%;390;15271;7725;7545
celia-sacramento;Célia Sacramento;Belmonte;0,57%;510;15271;7725;7545
orlando-andrade;Orlando Andrade;Belmonte;0,03%;30;15271;7725;7545
rui-costa;Rui Costa;Ouriçangas;79,09%;3339;6772;3427;3341
ze-ronaldo;Zé Ronaldo;Ouriçangas;20,09%;8480;6772;3427;3341
marcos-mendes;Marcos Mendes;Ouriçangas;0,24%;100;6772;3427;3341
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ouriçangas;0,07%;30;6772;3427;3341
joao-santana;João Santana;Ouriçangas;0,40%;170;6772;3427;3341
celia-sacramento;Célia Sacramento;Ouriçangas;0,09%;40;6772;3427;3341
orlando-andrade;Orlando Andrade;Ouriçangas;0,02%;10;6772;3427;3341
rui-costa;Rui Costa;Iaçu;79,06%;9734;22082;11396;10681
ze-ronaldo;Zé Ronaldo;Iaçu;19,85%;2444;22082;11396;10681
marcos-mendes;Marcos Mendes;Iaçu;0,33%;410;22082;11396;10681
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Iaçu;0,13%;160;22082;11396;10681
joao-santana;João Santana;Iaçu;0,46%;570;22082;11396;10681
celia-sacramento;Célia Sacramento;Iaçu;0,12%;150;22082;11396;10681
orlando-andrade;Orlando Andrade;Iaçu;0,04%;50;22082;11396;10681
rui-costa;Rui Costa;Caatiba;79,02%;3329;7910;3866;4040
ze-ronaldo;Zé Ronaldo;Caatiba;19,70%;8300;7910;3866;4040
marcos-mendes;Marcos Mendes;Caatiba;0,07%;30;7910;3866;4040
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Caatiba;0,50%;210;7910;3866;4040
joao-santana;João Santana;Caatiba;0,45%;190;7910;3866;4040
celia-sacramento;Célia Sacramento;Caatiba;0,17%;70;7910;3866;4040
orlando-andrade;Orlando Andrade;Caatiba;0,09%;40;7910;3866;4040
rui-costa;Rui Costa;Prado;78,83%;9516;21414;10866;10530
ze-ronaldo;Zé Ronaldo;Prado;17,93%;2164;21414;10866;10530
marcos-mendes;Marcos Mendes;Prado;0,46%;550;21414;10866;10530
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Prado;1,81%;2180;21414;10866;10530
joao-santana;João Santana;Prado;0,44%;530;21414;10866;10530
celia-sacramento;Célia Sacramento;Prado;0,49%;590;21414;10866;10530
orlando-andrade;Orlando Andrade;Prado;0,06%;70;21414;10866;10530
rui-costa;Rui Costa;Nova Ibiá;78,60%;2376;5296;2582;2713
ze-ronaldo;Zé Ronaldo;Nova Ibiá;20,28%;6130;5296;2582;2713
marcos-mendes;Marcos Mendes;Nova Ibiá;0,23%;70;5296;2582;2713
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Nova Ibiá;0,33%;100;5296;2582;2713
joao-santana;João Santana;Nova Ibiá;0,43%;130;5296;2582;2713
celia-sacramento;Célia Sacramento;Nova Ibiá;0,10%;30;5296;2582;2713
orlando-andrade;Orlando Andrade;Nova Ibiá;0,03%;10;5296;2582;2713
rui-costa;Rui Costa;Almadina;78,59%;2268;5022;2546;2475
ze-ronaldo;Zé Ronaldo;Almadina;19,54%;5640;5022;2546;2475
marcos-mendes;Marcos Mendes;Almadina;0,24%;70;5022;2546;2475
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Almadina;0,38%;110;5022;2546;2475
joao-santana;João Santana;Almadina;0,97%;280;5022;2546;2475
celia-sacramento;Célia Sacramento;Almadina;0,28%;80;5022;2546;2475
orlando-andrade;Orlando Andrade;Almadina;0,00%;0;5022;2546;2475
rui-costa;Rui Costa;Serrolândia;78,53%;4937;9501;4991;4510
ze-ronaldo;Zé Ronaldo;Serrolândia;20,45%;1286;9501;4991;4510
marcos-mendes;Marcos Mendes;Serrolândia;0,24%;150;9501;4991;4510
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Serrolândia;0,29%;180;9501;4991;4510
joao-santana;João Santana;Serrolândia;0,29%;180;9501;4991;4510
celia-sacramento;Célia Sacramento;Serrolândia;0,21%;130;9501;4991;4510
orlando-andrade;Orlando Andrade;Serrolândia;0,00%;0;9501;4991;4510
rui-costa;Rui Costa;Gandu;78,14%;10595;21700;11368;10329
ze-ronaldo;Zé Ronaldo;Gandu;20,99%;2846;21700;11368;10329
marcos-mendes;Marcos Mendes;Gandu;0,23%;310;21700;11368;10329
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Gandu;0,21%;280;21700;11368;10329
joao-santana;João Santana;Gandu;0,21%;290;21700;11368;10329
celia-sacramento;Célia Sacramento;Gandu;0,20%;270;21700;11368;10329
orlando-andrade;Orlando Andrade;Gandu;0,02%;30;21700;11368;10329
rui-costa;Rui Costa;Ibicoara;78,11%;6119;13144;6497;6644
ze-ronaldo;Zé Ronaldo;Ibicoara;20,12%;1576;13144;6497;6644
marcos-mendes;Marcos Mendes;Ibicoara;0,22%;170;13144;6497;6644
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ibicoara;0,60%;470;13144;6497;6644
joao-santana;João Santana;Ibicoara;0,42%;330;13144;6497;6644
celia-sacramento;Célia Sacramento;Ibicoara;0,41%;320;13144;6497;6644
orlando-andrade;Orlando Andrade;Ibicoara;0,13%;100;13144;6497;6644
rui-costa;Rui Costa;Vereda;78,05%;2877;6230;2919;3310
ze-ronaldo;Zé Ronaldo;Vereda;20,73%;7640;6230;2919;3310
marcos-mendes;Marcos Mendes;Vereda;0,03%;10;6230;2919;3310
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Vereda;0,52%;190;6230;2919;3310
joao-santana;João Santana;Vereda;0,33%;120;6230;2919;3310
celia-sacramento;Célia Sacramento;Vereda;0,35%;130;6230;2919;3310
orlando-andrade;Orlando Andrade;Vereda;0,00%;0;6230;2919;3310
rui-costa;Rui Costa;Una;78,03%;7143;15168;7579;7589
ze-ronaldo;Zé Ronaldo;Una;20,32%;186;15168;7579;7589
marcos-mendes;Marcos Mendes;Una;0,17%;160;15168;7579;7589
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Una;0,57%;520;15168;7579;7589
joao-santana;João Santana;Una;0,58%;530;15168;7579;7589
celia-sacramento;Célia Sacramento;Una;0,29%;270;15168;7579;7589
orlando-andrade;Orlando Andrade;Una;0,03%;30;15168;7579;7589
rui-costa;Rui Costa;Candeal;78,02%;401;7212;3680;3528
ze-ronaldo;Zé Ronaldo;Candeal;21,09%;1084;7212;3680;3528
marcos-mendes;Marcos Mendes;Candeal;0,10%;50;7212;3680;3528
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Candeal;0,21%;110;7212;3680;3528
joao-santana;João Santana;Candeal;0,33%;170;7212;3680;3528
celia-sacramento;Célia Sacramento;Candeal;0,19%;100;7212;3680;3528
orlando-andrade;Orlando Andrade;Candeal;0,06%;30;7212;3680;3528
rui-costa;Rui Costa;Ibirataia;77,94%;70;14538;7657;6881
ze-ronaldo;Zé Ronaldo;Ibirataia;20,31%;1824;14538;7657;6881
marcos-mendes;Marcos Mendes;Ibirataia;0,30%;270;14538;7657;6881
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ibirataia;0,70%;630;14538;7657;6881
joao-santana;João Santana;Ibirataia;0,41%;370;14538;7657;6881
celia-sacramento;Célia Sacramento;Ibirataia;0,29%;260;14538;7657;6881
orlando-andrade;Orlando Andrade;Ibirataia;0,04%;40;14538;7657;6881
rui-costa;Rui Costa;Saúde;77,87%;3937;8789;4478;4311
ze-ronaldo;Zé Ronaldo;Saúde;20,67%;1045;8789;4478;4311
marcos-mendes;Marcos Mendes;Saúde;0,40%;200;8789;4478;4311
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Saúde;0,22%;110;8789;4478;4311
joao-santana;João Santana;Saúde;0,44%;220;8789;4478;4311
celia-sacramento;Célia Sacramento;Saúde;0,42%;210;8789;4478;4311
orlando-andrade;Orlando Andrade;Saúde;0,00%;0;8789;4478;4311
rui-costa;Rui Costa;Cairu;77,84%;6692;12534;6581;5953
ze-ronaldo;Zé Ronaldo;Cairu;20,53%;1765;12534;6581;5953
marcos-mendes;Marcos Mendes;Cairu;0,35%;300;12534;6581;5953
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Cairu;0,62%;530;12534;6581;5953
joao-santana;João Santana;Cairu;0,41%;350;12534;6581;5953
celia-sacramento;Célia Sacramento;Cairu;0,23%;200;12534;6581;5953
orlando-andrade;Orlando Andrade;Cairu;0,02%;20;12534;6581;5953
rui-costa;Rui Costa;Governador Mangabeira;77,72%;8384;15836;8623;7213
ze-ronaldo;Zé Ronaldo;Governador Mangabeira;21,25%;2292;15836;8623;7213
marcos-mendes;Marcos Mendes;Governador Mangabeira;0,28%;300;15836;8623;7213
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Governador Mangabeira;0,12%;130;15836;8623;7213
joao-santana;João Santana;Governador Mangabeira;0,37%;400;15836;8623;7213
celia-sacramento;Célia Sacramento;Governador Mangabeira;0,26%;280;15836;8623;7213
orlando-andrade;Orlando Andrade;Governador Mangabeira;0,01%;10;15836;8623;7213
rui-costa;Rui Costa;Nova Fátima;77,69%;3792;7216;3674;3539
ze-ronaldo;Zé Ronaldo;Nova Fátima;21,74%;1061;7216;3674;3539
marcos-mendes;Marcos Mendes;Nova Fátima;0,12%;60;7216;3674;3539
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Nova Fátima;0,14%;70;7216;3674;3539
joao-santana;João Santana;Nova Fátima;0,16%;80;7216;3674;3539
celia-sacramento;Célia Sacramento;Nova Fátima;0,12%;60;7216;3674;3539
orlando-andrade;Orlando Andrade;Nova Fátima;0,02%;10;7216;3674;3539
rui-costa;Rui Costa;São Félix do Coribe;77,65%;5148;10828;5493;5331
ze-ronaldo;Zé Ronaldo;São Félix do Coribe;20,97%;139;10828;5493;5331
marcos-mendes;Marcos Mendes;São Félix do Coribe;0,32%;210;10828;5493;5331
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;São Félix do Coribe;0,54%;360;10828;5493;5331
joao-santana;João Santana;São Félix do Coribe;0,26%;170;10828;5493;5331
celia-sacramento;Célia Sacramento;São Félix do Coribe;0,27%;180;10828;5493;5331
orlando-andrade;Orlando Andrade;São Félix do Coribe;0,00%;0;10828;5493;5331
rui-costa;Rui Costa;São José da Vitória;77,64%;2191;4511;2271;2240
ze-ronaldo;Zé Ronaldo;São José da Vitória;20,45%;5770;4511;2271;2240
marcos-mendes;Marcos Mendes;São José da Vitória;0,28%;80;4511;2271;2240
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;São José da Vitória;0,67%;190;4511;2271;2240
joao-santana;João Santana;São José da Vitória;0,60%;170;4511;2271;2240
celia-sacramento;Célia Sacramento;São José da Vitória;0,28%;80;4511;2271;2240
orlando-andrade;Orlando Andrade;São José da Vitória;0,07%;20;4511;2271;2240
rui-costa;Rui Costa;Xique-Xique;77,54%;1651;34740;17757;16972
ze-ronaldo;Zé Ronaldo;Xique-Xique;21,30%;4535;34740;17757;16972
marcos-mendes;Marcos Mendes;Xique-Xique;0,24%;520;34740;17757;16972
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Xique-Xique;0,39%;840;34740;17757;16972
joao-santana;João Santana;Xique-Xique;0,29%;620;34740;17757;16972
celia-sacramento;Célia Sacramento;Xique-Xique;0,23%;500;34740;17757;16972
orlando-andrade;Orlando Andrade;Xique-Xique;0,00%;0;34740;17757;16972
rui-costa;Rui Costa;Ponto Novo;77,43%;5622;13184;6578;6597
ze-ronaldo;Zé Ronaldo;Ponto Novo;19,46%;1413;13184;6578;6597
marcos-mendes;Marcos Mendes;Ponto Novo;2,24%;1630;13184;6578;6597
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ponto Novo;0,29%;210;13184;6578;6597
joao-santana;João Santana;Ponto Novo;0,22%;160;13184;6578;6597
celia-sacramento;Célia Sacramento;Ponto Novo;0,29%;210;13184;6578;6597
orlando-andrade;Orlando Andrade;Ponto Novo;0,07%;50;13184;6578;6597
rui-costa;Rui Costa;Amélia Rodrigues;77,40%;947;18144;9603;8527
ze-ronaldo;Zé Ronaldo;Amélia Rodrigues;21,45%;2624;18144;9603;8527
marcos-mendes;Marcos Mendes;Amélia Rodrigues;0,43%;520;18144;9603;8527
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Amélia Rodrigues;0,22%;270;18144;9603;8527
joao-santana;João Santana;Amélia Rodrigues;0,20%;250;18144;9603;8527
celia-sacramento;Célia Sacramento;Amélia Rodrigues;0,27%;330;18144;9603;8527
orlando-andrade;Orlando Andrade;Amélia Rodrigues;0,03%;40;18144;9603;8527
rui-costa;Rui Costa;Sapeaçu;77,38%;7658;13896;7485;6411
ze-ronaldo;Zé Ronaldo;Sapeaçu;21,72%;2149;13896;7485;6411
marcos-mendes;Marcos Mendes;Sapeaçu;0,26%;260;13896;7485;6411
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Sapeaçu;0,25%;250;13896;7485;6411
joao-santana;João Santana;Sapeaçu;0,16%;160;13896;7485;6411
celia-sacramento;Célia Sacramento;Sapeaçu;0,18%;180;13896;7485;6411
orlando-andrade;Orlando Andrade;Sapeaçu;0,04%;40;13896;7485;6411
rui-costa;Rui Costa;Conceição da Feira;77,32%;8966;16648;8760;7887
ze-ronaldo;Zé Ronaldo;Conceição da Feira;21,72%;2519;16648;8760;7887
marcos-mendes;Marcos Mendes;Conceição da Feira;0,28%;330;16648;8760;7887
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Conceição da Feira;0,22%;260;16648;8760;7887
joao-santana;João Santana;Conceição da Feira;0,31%;360;16648;8760;7887
celia-sacramento;Célia Sacramento;Conceição da Feira;0,13%;150;16648;8760;7887
orlando-andrade;Orlando Andrade;Conceição da Feira;0,01%;10;16648;8760;7887
rui-costa;Rui Costa;Jaguarari;77,29%;10863;22098;11105;10984
ze-ronaldo;Zé Ronaldo;Jaguarari;21,47%;3017;22098;11105;10984
marcos-mendes;Marcos Mendes;Jaguarari;0,26%;360;22098;11105;10984
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Jaguarari;0,38%;530;22098;11105;10984
joao-santana;João Santana;Jaguarari;0,23%;320;22098;11105;10984
celia-sacramento;Célia Sacramento;Jaguarari;0,33%;470;22098;11105;10984
orlando-andrade;Orlando Andrade;Jaguarari;0,05%;70;22098;11105;10984
rui-costa;Rui Costa;Guanambi;77,27%;32839;60392;32066;28326
ze-ronaldo;Zé Ronaldo;Guanambi;21,05%;8948;60392;32066;28326
marcos-mendes;Marcos Mendes;Guanambi;0,34%;1440;60392;32066;28326
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Guanambi;0,69%;2950;60392;32066;28326
joao-santana;João Santana;Guanambi;0,26%;1110;60392;32066;28326
celia-sacramento;Célia Sacramento;Guanambi;0,36%;1540;60392;32066;28326
orlando-andrade;Orlando Andrade;Guanambi;0,02%;90;60392;32066;28326
rui-costa;Rui Costa;Muritiba;76,98%;1101;21104;11440;9664
ze-ronaldo;Zé Ronaldo;Muritiba;21,52%;3078;21104;11440;9664
marcos-mendes;Marcos Mendes;Muritiba;0,48%;680;21104;11440;9664
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Muritiba;0,43%;620;21104;11440;9664
joao-santana;João Santana;Muritiba;0,23%;330;21104;11440;9664
celia-sacramento;Célia Sacramento;Muritiba;0,34%;480;21104;11440;9664
orlando-andrade;Orlando Andrade;Muritiba;0,03%;40;21104;11440;9664
rui-costa;Rui Costa;Itajuípe;76,97%;7778;17003;8694;8302
ze-ronaldo;Zé Ronaldo;Itajuípe;21,33%;2155;17003;8694;8302
marcos-mendes;Marcos Mendes;Itajuípe;0,63%;640;17003;8694;8302
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itajuípe;0,26%;260;17003;8694;8302
joao-santana;João Santana;Itajuípe;0,38%;380;17003;8694;8302
celia-sacramento;Célia Sacramento;Itajuípe;0,39%;390;17003;8694;8302
orlando-andrade;Orlando Andrade;Itajuípe;0,05%;50;17003;8694;8302
rui-costa;Rui Costa;Feira da Mata;76,94%;2426;4997;2438;2557
ze-ronaldo;Zé Ronaldo;Feira da Mata;21,79%;6870;4997;2438;2557
marcos-mendes;Marcos Mendes;Feira da Mata;0,06%;20;4997;2438;2557
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Feira da Mata;0,86%;270;4997;2438;2557
joao-santana;João Santana;Feira da Mata;0,16%;50;4997;2438;2557
celia-sacramento;Célia Sacramento;Feira da Mata;0,10%;30;4997;2438;2557
orlando-andrade;Orlando Andrade;Feira da Mata;0,10%;30;4997;2438;2557
rui-costa;Rui Costa;Itanhém;76,87%;6685;15910;7883;8024
ze-ronaldo;Zé Ronaldo;Itanhém;20,98%;1824;15910;7883;8024
marcos-mendes;Marcos Mendes;Itanhém;0,18%;160;15910;7883;8024
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itanhém;1,20%;1040;15910;7883;8024
joao-santana;João Santana;Itanhém;0,38%;330;15910;7883;8024
celia-sacramento;Célia Sacramento;Itanhém;0,32%;280;15910;7883;8024
orlando-andrade;Orlando Andrade;Itanhém;0,07%;60;15910;7883;8024
rui-costa;Rui Costa;Jequié;76,85%;56923;105277;56610;48667
ze-ronaldo;Zé Ronaldo;Jequié;21,01%;1556;105277;56610;48667
marcos-mendes;Marcos Mendes;Jequié;0,55%;4040;105277;56610;48667
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Jequié;0,54%;4010;105277;56610;48667
joao-santana;João Santana;Jequié;0,56%;4150;105277;56610;48667
celia-sacramento;Célia Sacramento;Jequié;0,45%;3360;105277;56610;48667
orlando-andrade;Orlando Andrade;Jequié;0,04%;280;105277;56610;48667
rui-costa;Rui Costa;Sítio do Mato;76,82%;4732;9507;4617;4886
ze-ronaldo;Zé Ronaldo;Sítio do Mato;22,19%;1367;9507;4617;4886
marcos-mendes;Marcos Mendes;Sítio do Mato;0,00%;0;9507;4617;4886
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Sítio do Mato;0,62%;380;9507;4617;4886
joao-santana;João Santana;Sítio do Mato;0,18%;110;9507;4617;4886
celia-sacramento;Célia Sacramento;Sítio do Mato;0,19%;120;9507;4617;4886
orlando-andrade;Orlando Andrade;Sítio do Mato;0,00%;0;9507;4617;4886
rui-costa;Rui Costa;Tanquinho;76,78%;4045;7161;3686;3475
ze-ronaldo;Zé Ronaldo;Tanquinho;22,42%;1181;7161;3686;3475
marcos-mendes;Marcos Mendes;Tanquinho;0,40%;210;7161;3686;3475
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Tanquinho;0,09%;50;7161;3686;3475
joao-santana;João Santana;Tanquinho;0,19%;100;7161;3686;3475
celia-sacramento;Célia Sacramento;Tanquinho;0,11%;60;7161;3686;3475
orlando-andrade;Orlando Andrade;Tanquinho;0,00%;0;7161;3686;3475
rui-costa;Rui Costa;Antônio Gonçalves;76,76%;3971;8196;4142;4051
ze-ronaldo;Zé Ronaldo;Antônio Gonçalves;22,31%;1154;8196;4142;4051
marcos-mendes;Marcos Mendes;Antônio Gonçalves;0,23%;120;8196;4142;4051
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Antônio Gonçalves;0,21%;110;8196;4142;4051
joao-santana;João Santana;Antônio Gonçalves;0,29%;150;8196;4142;4051
celia-sacramento;Célia Sacramento;Antônio Gonçalves;0,15%;80;8196;4142;4051
orlando-andrade;Orlando Andrade;Antônio Gonçalves;0,04%;20;8196;4142;4051
rui-costa;Rui Costa;Itagibá;76,75%;532;11041;5582;5459
ze-ronaldo;Zé Ronaldo;Itagibá;22,24%;1542;11041;5582;5459
marcos-mendes;Marcos Mendes;Itagibá;0,22%;150;11041;5582;5459
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itagibá;0,35%;240;11041;5582;5459
joao-santana;João Santana;Itagibá;0,29%;200;11041;5582;5459
celia-sacramento;Célia Sacramento;Itagibá;0,16%;110;11041;5582;5459
orlando-andrade;Orlando Andrade;Itagibá;0,00%;0;11041;5582;5459
rui-costa;Rui Costa;Pindobaçu;76,74%;715;14745;7463;7281
ze-ronaldo;Zé Ronaldo;Pindobaçu;22,57%;2103;14745;7463;7281
marcos-mendes;Marcos Mendes;Pindobaçu;0,14%;130;14745;7463;7281
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Pindobaçu;0,21%;200;14745;7463;7281
joao-santana;João Santana;Pindobaçu;0,19%;180;14745;7463;7281
celia-sacramento;Célia Sacramento;Pindobaçu;0,09%;80;14745;7463;7281
orlando-andrade;Orlando Andrade;Pindobaçu;0,05%;50;14745;7463;7281
rui-costa;Rui Costa;Ituberá;76,64%;8326;19258;9932;9318
ze-ronaldo;Zé Ronaldo;Ituberá;21,94%;2384;19258;9932;9318
marcos-mendes;Marcos Mendes;Ituberá;0,35%;380;19258;9932;9318
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ituberá;0,40%;430;19258;9932;9318
joao-santana;João Santana;Ituberá;0,35%;380;19258;9932;9318
celia-sacramento;Célia Sacramento;Ituberá;0,26%;280;19258;9932;9318
orlando-andrade;Orlando Andrade;Ituberá;0,06%;70;19258;9932;9318
rui-costa;Rui Costa;Banzaê;76,61%;5247;9196;4687;4509
ze-ronaldo;Zé Ronaldo;Banzaê;22,73%;1557;9196;4687;4509
marcos-mendes;Marcos Mendes;Banzaê;0,23%;160;9196;4687;4509
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Banzaê;0,12%;80;9196;4687;4509
joao-santana;João Santana;Banzaê;0,18%;120;9196;4687;4509
celia-sacramento;Célia Sacramento;Banzaê;0,12%;80;9196;4687;4509
orlando-andrade;Orlando Andrade;Banzaê;0,01%;10;9196;4687;4509
rui-costa;Rui Costa;Macajuba;76,39%;406;9772;4930;4839
ze-ronaldo;Zé Ronaldo;Macajuba;20,49%;1089;9772;4930;4839
marcos-mendes;Marcos Mendes;Macajuba;0,19%;100;9772;4930;4839
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Macajuba;0,11%;60;9772;4930;4839
joao-santana;João Santana;Macajuba;2,52%;1340;9772;4930;4839
celia-sacramento;Célia Sacramento;Macajuba;0,26%;140;9772;4930;4839
orlando-andrade;Orlando Andrade;Macajuba;0,04%;20;9772;4930;4839
rui-costa;Rui Costa;Irecê;76,30%;24479;44082;24526;19556
ze-ronaldo;Zé Ronaldo;Irecê;21,58%;6924;44082;24526;19556
marcos-mendes;Marcos Mendes;Irecê;0,50%;1600;44082;24526;19556
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Irecê;0,54%;1730;44082;24526;19556
joao-santana;João Santana;Irecê;0,52%;1660;44082;24526;19556
celia-sacramento;Célia Sacramento;Irecê;0,52%;1680;44082;24526;19556
orlando-andrade;Orlando Andrade;Irecê;0,04%;140;44082;24526;19556
rui-costa;Rui Costa;Santa Bárbara;76,27%;9463;17858;9589;8269
ze-ronaldo;Zé Ronaldo;Santa Bárbara;22,95%;2848;17858;9589;8269
marcos-mendes;Marcos Mendes;Santa Bárbara;0,20%;250;17858;9589;8269
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santa Bárbara;0,10%;130;17858;9589;8269
joao-santana;João Santana;Santa Bárbara;0,30%;370;17858;9589;8269
celia-sacramento;Célia Sacramento;Santa Bárbara;0,12%;150;17858;9589;8269
orlando-andrade;Orlando Andrade;Santa Bárbara;0,05%;60;17858;9589;8269
